t,ts,value
1735689600,2025-01-01 00:00:00,4.4083
1735693200,2025-01-01 01:00:00,4.4765
1735696800,2025-01-01 02:00:00,4.4259
1735700400,2025-01-01 03:00:00,4.8309
1735704000,2025-01-01 04:00:00,4.872
1735707600,2025-01-01 05:00:00,4.872
1735711200,2025-01-01 06:00:00,4.8685
1735714800,2025-01-01 07:00:00,4.9032
1735718400,2025-01-01 08:00:00,4.9595
1735722000,2025-01-01 09:00:00,4.9032
1735725600,2025-01-01 10:00:00,4.9737
1735729200,2025-01-01 11:00:00,4.9137
1735732800,2025-01-01 12:00:00,4.8514
1735736400,2025-01-01 13:00:00,4.9102
1735740000,2025-01-01 14:00:00,4.8548
1735743600,2025-01-01 15:00:00,4.6054
1735747200,2025-01-01 16:00:00,4.5679
1735750800,2025-01-01 17:00:00,4.6497
1735754400,2025-01-01 18:00:00,4.4526
1735758000,2025-01-01 19:00:00,4.4289
1735761600,2025-01-01 20:00:00,4.4407
1735765200,2025-01-01 21:00:00,4.2994
1735768800,2025-01-01 22:00:00,4.3648
1735772400,2025-01-01 23:00:00,4.4975
1735776000,2025-01-02 00:00:00,4.5066
1735779600,2025-01-02 01:00:00,4.2521
1735783200,2025-01-02 02:00:00,4.2383
1735786800,2025-01-02 03:00:00,4.1787
1735790400,2025-01-02 04:00:00,4.1573
1735794000,2025-01-02 05:00:00,4.0891
1735797600,2025-01-02 06:00:00,4.184
1735801200,2025-01-02 07:00:00,4.0968
1735804800,2025-01-02 08:00:00,4.5804
1735808400,2025-01-02 09:00:00,4.5096
1735812000,2025-01-02 10:00:00,4.211
1735815600,2025-01-02 11:00:00,4.3476
1735819200,2025-01-02 12:00:00,4.3022
1735822800,2025-01-02 13:00:00,4.6117
1735826400,2025-01-02 14:00:00,4.6148
1735830000,2025-01-02 15:00:00,4.6497
1735833600,2025-01-02 16:00:00,4.596
1735837200,2025-01-02 17:00:00,4.6754
1735840800,2025-01-02 18:00:00,4.7241
1735844400,2025-01-02 19:00:00,4.7571
1735848000,2025-01-02 20:00:00,4.8411
1735851600,2025-01-02 21:00:00,4.8582
1735855200,2025-01-02 22:00:00,4.8548
1735858800,2025-01-02 23:00:00,4.9347
1735862400,2025-01-03 00:00:00,4.872
1735866000,2025-01-03 01:00:00,4.7045
1735869600,2025-01-03 02:00:00,4.3248
1735873200,2025-01-03 03:00:00,4.3706
1735876800,2025-01-03 04:00:00,4.5066
1735880400,2025-01-03 05:00:00,4.9559
1735884000,2025-01-03 06:00:00,4.4025
1735887600,2025-01-03 07:00:00,4.4171
1735891200,2025-01-03 08:00:00,4.3908
1735894800,2025-01-03 09:00:00,4.4259
1735898400,2025-01-03 10:00:00,4.3677
1735902000,2025-01-03 11:00:00,4.4142
1735905600,2025-01-03 12:00:00,4.3706
1735909200,2025-01-03 13:00:00,4.4585
1735912800,2025-01-03 14:00:00,4.3967
1735916400,2025-01-03 15:00:00,4.3735
1735920000,2025-01-03 16:00:00,4.4318
