t,ts,value
1735689600,2025-01-01 00:00:00,2.3445
1735693200,2025-01-01 01:00:00,2.4118
1735696800,2025-01-01 02:00:00,2.3715
1735700400,2025-01-01 03:00:00,2.3333
1735704000,2025-01-01 04:00:00,2.3267
1735707600,2025-01-01 05:00:00,2.1095
1735711200,2025-01-01 06:00:00,2.2489
1735714800,2025-01-01 07:00:00,2.3267
1735718400,2025-01-01 08:00:00,2.2321
1735722000,2025-01-01 09:00:00,2.1857
1735725600,2025-01-01 10:00:00,2.2352
1735729200,2025-01-01 11:00:00,2.283
1735732800,2025-01-01 12:00:00,2.2123
1735736400,2025-01-01 13:00:00,2.1857
1735740000,2025-01-01 14:00:00,2.1046
1735743600,2025-01-01 15:00:00,2.059
1735747200,2025-01-01 16:00:00,1.9815
1735750800,2025-01-01 17:00:00,2.0998
1735754400,2025-01-01 18:00:00,2.1358
1735758000,2025-01-01 19:00:00,2.1075
1735761600,2025-01-01 20:00:00,2.1358
1735765200,2025-01-01 21:00:00,2.1456
1735768800,2025-01-01 22:00:00,2.1696
1735772400,2025-01-01 23:00:00,2.1506
1735776000,2025-01-02 00:00:00,2.1153
1735779600,2025-01-02 01:00:00,2.2531
1735783200,2025-01-02 02:00:00,2.283
1735786800,2025-01-02 03:00:00,2.3333
1735790400,2025-01-02 04:00:00,2.367
1735794000,2025-01-02 05:00:00,2.4002
1735797600,2025-01-02 06:00:00,2.9746
1735801200,2025-01-02 07:00:00,3.0145
1735804800,2025-01-02 08:00:00,2.9573
1735808400,2025-01-02 09:00:00,2.6523
1735812000,2025-01-02 10:00:00,2.5162
1735815600,2025-01-02 11:00:00,2.5474
1735819200,2025-01-02 12:00:00,2.4722
1735822800,2025-01-02 13:00:00,2.5676
1735826400,2025-01-02 14:00:00,2.5587
1735830000,2025-01-02 15:00:00,2.5486
1735833600,2025-01-02 16:00:00,2.5448
1735837200,2025-01-02 17:00:00,2.5676
1735840800,2025-01-02 18:00:00,2.5663
1735844400,2025-01-02 19:00:00,2.4698
1735848000,2025-01-02 20:00:00,2.6219
1735851600,2025-01-02 21:00:00,2.5613
1735855200,2025-01-02 22:00:00,2.592
1735858800,2025-01-02 23:00:00,2.5638
1735862400,2025-01-03 00:00:00,2.5511
1735866000,2025-01-03 01:00:00,2.6036
1735869600,2025-01-03 02:00:00,2.7175
1735873200,2025-01-03 03:00:00,2.7189
1735876800,2025-01-03 04:00:00,2.7552
1735880400,2025-01-03 05:00:00,2.7355
1735884000,2025-01-03 06:00:00,2.69
1735887600,2025-01-03 07:00:00,2.6724
1735891200,2025-01-03 08:00:00,2.6778
1735894800,2025-01-03 09:00:00,2.5791
1735898400,2025-01-03 10:00:00,2.4507
1735902000,2025-01-03 11:00:00,2.4235
1735905600,2025-01-03 12:00:00,2.319
1735909200,2025-01-03 13:00:00,2.4072
1735912800,2025-01-03 14:00:00,2.4495
1735916400,2025-01-03 15:00:00,2.499
1735920000,2025-01-03 16:00:00,2.5125
1735923600,2025-01-03 17:00:00,2.56
1735927200,2025-01-03 18:00:00,2.5323
1735930800,2025-01-03 19:00:00,2.5149
1735934400,2025-01-03 20:00:00,2.5436
1735938000,2025-01-03 21:00:00,2.4953
1735941600,2025-01-03 22:00:00,2.51
1735945200,2025-01-03 23:00:00,2.499
1735948800,2025-01-04 00:00:00,2.5613
1735952400,2025-01-04 01:00:00,2.5663
1735956000,2025-01-04 02:00:00,2.4317
1735959600,2025-01-04 03:00:00,2.5575
1735963200,2025-01-04 04:00:00,2.6088
1735966800,2025-01-04 05:00:00,2.6271
1735970400,2025-01-04 06:00:00,2.6443
1735974000,2025-01-04 07:00:00,2.6377
1735977600,2025-01-04 08:00:00,2.7495
1735981200,2025-01-04 09:00:00,2.7951
1735984800,2025-01-04 10:00:00,2.8023
1735988400,2025-01-04 11:00:00,2.8388
1735992000,2025-01-04 12:00:00,2.9277
1735995600,2025-01-04 13:00:00,2.9448
1735999200,2025-01-04 14:00:00,2.8447
1736002800,2025-01-04 15:00:00,2.8895
1736006400,2025-01-04 16:00:00,2.8417
1736010000,2025-01-04 17:00:00,2.8344
1736013600,2025-01-04 18:00:00,2.9277
1736017200,2025-01-04 19:00:00,2.9108
1736020800,2025-01-04 20:00:00,2.9231
1736024400,2025-01-04 21:00:00,2.9047
1736028000,2025-01-04 22:00:00,2.8358
1736031600,2025-01-04 23:00:00,2.8462
1736035200,2025-01-05 00:00:00,2.7383
1736038800,2025-01-05 01:00:00,2.858
1736042400,2025-01-05 02:00:00,2.8986
1736046000,2025-01-05 03:00:00,2.7936
1736049600,2025-01-05 04:00:00,2.7679
1736053200,2025-01-05 05:00:00,2.6928
1736056800,2025-01-05 06:00:00,2.7722
1736060400,2025-01-05 07:00:00,2.6711
1736064000,2025-01-05 08:00:00,2.7106
1736067600,2025-01-05 09:00:00,2.7608
1736071200,2025-01-05 10:00:00,2.7467
1736074800,2025-01-05 11:00:00,2.8595
1736078400,2025-01-05 12:00:00,2.9124
1736082000,2025-01-05 13:00:00,2.8745
1736085600,2025-01-05 14:00:00,2.9216
1736089200,2025-01-05 15:00:00,2.8926
1736092800,2025-01-05 16:00:00,2.8685
1736096400,2025-01-05 17:00:00,2.8139
1736100000,2025-01-05 18:00:00,2.8139
1736103600,2025-01-05 19:00:00,2.827
1736107200,2025-01-05 20:00:00,2.8506
1736110800,2025-01-05 21:00:00,2.8226
1736114400,2025-01-05 22:00:00,2.8685
1736118000,2025-01-05 23:00:00,2.7908
1736121600,2025-01-06 00:00:00,2.8256
1736125200,2025-01-06 01:00:00,2.7807
1736128800,2025-01-06 02:00:00,2.7383
1736132400,2025-01-06 03:00:00,2.7523
1736136000,2025-01-06 04:00:00,2.7341
1736139600,2025-01-06 05:00:00,2.7594
1736143200,2025-01-06 06:00:00,2.7936
1736146800,2025-01-06 07:00:00,2.7807
1736150400,2025-01-06 08:00:00,2.8037
1736154000,2025-01-06 09:00:00,2.7864
1736157600,2025-01-06 10:00:00,2.7037
1736161200,2025-01-06 11:00:00,2.601
1736164800,2025-01-06 12:00:00,2.6711
1736168400,2025-01-06 13:00:00,2.7566
1736172000,2025-01-06 14:00:00,2.7133
1736175600,2025-01-06 15:00:00,2.5714
1736179200,2025-01-06 16:00:00,2.6887
1736182800,2025-01-06 17:00:00,2.6969
1736186400,2025-01-06 18:00:00,2.6364
1736190000,2025-01-06 19:00:00,2.5638
1736193600,2025-01-06 20:00:00,2.6219
1736197200,2025-01-06 21:00:00,2.6724
1736200800,2025-01-06 22:00:00,2.7106
1736204400,2025-01-06 23:00:00,2.7481
1736208000,2025-01-07 00:00:00,2.712
1736211600,2025-01-07 01:00:00,2.7092
1736215200,2025-01-07 02:00:00,2.663
1736218800,2025-01-07 03:00:00,2.5932
1736222400,2025-01-07 04:00:00,2.5211
1736226000,2025-01-07 05:00:00,2.3795
1736229600,2025-01-07 06:00:00,2.123
1736233200,2025-01-07 07:00:00,2.2982
1736236800,2025-01-07 08:00:00,2.1616
1736240400,2025-01-07 09:00:00,2.1766
1736244000,2025-01-07 10:00:00,2.1666
1736247600,2025-01-07 11:00:00,2.3256
1736251200,2025-01-07 12:00:00,2.4188
1736254800,2025-01-07 13:00:00,2.391
1736258400,2025-01-07 14:00:00,2.471
1736262000,2025-01-07 15:00:00,3.1946
1736265600,2025-01-07 16:00:00,3.1459
1736269200,2025-01-07 17:00:00,3.1545
1736272800,2025-01-07 18:00:00,3.2141
1736276400,2025-01-07 19:00:00,3.1684
1736280000,2025-01-07 20:00:00,3.1118
1736283600,2025-01-07 21:00:00,3.1
1736287200,2025-01-07 22:00:00,3.1649
1736290800,2025-01-07 23:00:00,3.095
1736294400,2025-01-08 00:00:00,2.7023
1736298000,2025-01-08 01:00:00,2.8095
1736301600,2025-01-08 02:00:00,2.7764
1736305200,2025-01-08 03:00:00,2.6751
1736308800,2025-01-08 04:00:00,2.6955
1736312400,2025-01-08 05:00:00,2.7106
1736316000,2025-01-08 06:00:00,2.9667
1736319600,2025-01-08 07:00:00,3.0048
1736323200,2025-01-08 08:00:00,2.8719
1736326800,2025-01-08 09:00:00,2.937
1736330400,2025-01-08 10:00:00,2.9714
1736334000,2025-01-08 11:00:00,2.8226
1736337600,2025-01-08 12:00:00,2.6337
1736341200,2025-01-08 13:00:00,2.7106
1736344800,2025-01-08 14:00:00,2.5804
1736348400,2025-01-08 15:00:00,2.5765
1736352000,2025-01-08 16:00:00,2.6337
